start_station_id,lat,lng,bike_lane_length_500m,park_area_500m,university_count_1000m,office_poi_count_1000m,retail_poi_count_1000m,restaurant_cafe_count_500m,transit_stop_count_500m,distance_to_nearest_rail_station,distance_to_city_center
31037.0,38.881044,-77.111768,6421.024957038319,18008.711251180594,4.0,13.0,102.0,67.0,47.0,109.0,7102.2
31038.0,38.883921,-77.116817,9123.70086025855,43284.12596834303,3.0,13.0,77.0,24.0,27.0,506.9,7384.7
31039.0,38.880012,-77.107854,5098.060390251115,33668.00995253852,4.0,13.0,107.0,58.0,45.0,387.1,6844.5
31040.0,38.884631395,-77.100612879,6854.364712152023,48506.062317723365,1.0,12.0,148.0,25.0,31.0,299.7,6058.0
31041.0,38.803124,-77.040363,4264.671712561038,57005.54514172218,0.0,24.0,116.0,52.0,12.0,286.8,11576.6
31042.0,38.804718,-77.043363,3811.627655800155,33034.23306657295,0.0,31.0,168.0,78.0,26.0,442.1,11409.2
31043.0,38.81074147938705,-77.0446327328682,4183.660693264848,41221.54169533224,0.0,33.0,173.0,13.0,41.0,829.9,10746.6
31044.0,38.805317,-77.049883,3327.711785697494,3252.101271754572,0.0,34.0,189.0,62.0,21.0,978.9,11384.5
31045.0,38.80563,-77.052925,3833.090053366498,17379.13371285644,0.0,33.0,183.0,53.0,14.0,712.4,11379.0
31046.0,38.811456,-77.050276,5687.925287297605,31890.141795689025,0.0,29.0,154.0,16.0,38.0,419.6,10709.1
31047.0,38.814577,-77.052808,5490.1692631516125,86766.71642367718,0.0,16.0,100.0,10.0,34.0,88.8,10390.9
31048.0,38.80576284873485,-77.060626745224,6236.989862028162,134686.2205906125,0.0,25.0,103.0,29.0,34.0,92.7,11464.9
31049.0,38.882338762,-77.112722516,7790.361023285861,12083.26701316761,4.0,13.0,91.0,61.0,54.0,111.2,7120.5
31050.0,38.884961,-77.08777,5643.931501084863,33091.883442456,1.0,22.0,117.0,8.0,20.0,672.1,5049.3
31051.0,38.887659,-77.07592,4394.504956377936,92335.4314169706,1.0,23.0,43.0,2.0,17.0,912.0,4015.5
31052.0,38.844015,-77.050537,9083.931096418326,63734.26686005434,0.0,5.0,36.0,6.0,6.0,1077.8,7124.3
31053.0,38.863833,-77.080319,3673.4105963124375,56551.208737895126,0.0,1.0,53.0,12.0,15.0,1815.4,6113.7
31054.0,38.847129045742605,-77.1125502884388,2824.752435079236,2974.14808347965,1.0,1.0,73.0,10.0,14.0,2345.5,9354.2
31055.0,38.846222,-77.069275,2572.056445310125,113044.60149085028,0.0,4.0,36.0,7.0,17.0,1725.6,7336.8
31056.0,38.847977,-77.075104,2805.5684832238903,90930.57860229872,0.0,4.0,35.0,0.0,23.0,1408.4,7369.1
31057.0,38.8444,-77.085931,5641.534125539793,82446.20813615945,0.0,17.0,51.0,25.0,19.0,550.6,8171.8
31058.0,38.860331297,-77.093803048,4489.922034687346,5536.27592118954,0.0,2.0,68.0,16.0,16.0,2377.2,7170.7
31059.0,38.84736,-77.095431,6353.647078144577,114664.35006355068,0.0,17.0,34.0,1.0,28.0,1122.6,8363.4
31060.0,38.84232,-77.089555,5542.478666272621,94253.18396979288,0.0,17.0,42.0,25.0,23.0,368.6,8533.7
31061.0,38.848454,-77.084918,2022.5336813396173,24448.24490317732,0.0,7.0,53.0,2.0,15.0,1009.1,7742.6
31062.0,38.896553,-77.06714,3249.2711534525783,264352.5704756606,1.0,20.0,83.0,22.0,23.0,333.1,2872.1
31063.0,38.852248,-77.105022,5545.421717410962,177187.89902341738,0.0,1.0,32.0,0.0,14.0,2091.8,8491.7
31064.0,38.865029,-77.039511,1572.8147289518977,401703.1910276105,0.0,1.0,4.0,0.0,0.0,1003.4,4694.6
31065.0,38.880705,-77.08596,5262.680284972071,34282.43763496271,0.0,8.0,62.0,10.0,18.0,1072.3,5167.9
31066.0,38.867262,-77.072315,2771.282705016773,25562.599617565484,0.0,1.0,32.0,2.0,6.0,1212.7,5396.1
31067.0,38.862478,-77.086599,6426.311861348696,11076.948016626306,0.0,1.0,64.0,34.0,28.0,2359.2,6575.3
31068.0,38.856576324,-77.111691594,3945.0100337190406,79290.53394267146,0.0,1.0,28.0,8.0,22.0,2823.1,8578.9
31069.0,38.871822,-77.107906,4464.072476281193,19008.67606211352,0.0,4.0,51.0,9.0,31.0,1173.1,7296.8
31070.0,38.873755,-77.089233,5900.657793146127,59521.56600852356,0.0,7.0,28.0,0.0,8.0,1568.2,5860.5
31071.0,38.862841,-77.054277,9149.596683106456,87507.29948013664,0.0,14.0,155.0,21.0,31.0,447.5,5156.7
31072.0,38.8378458,-77.0934784,2444.661997942232,13520.826268597437,0.0,22.0,38.0,3.0,16.0,545.0,9135.8
31073.0,38.873219,-77.082104,4190.856579405848,86051.75357819072,0.0,4.0,16.0,3.0,9.0,1915.0,5439.1
31074.0,38.869418,-77.095596,5414.194710554596,86238.45378296063,0.0,2.0,42.0,2.0,18.0,1644.0,6592.3
31075.0,38.866471,-77.076131,3079.0680846477326,31815.19121987436,0.0,4.0,39.0,1.0,15.0,1498.9,5660.4
31076.0,38.84065400672152,-77.08865851163864,5775.7626280702,97489.90879127172,0.0,22.0,37.0,25.0,29.0,175.1,8650.4
31077.0,38.88992,-77.071301,4612.051742460312,219892.36729353483,0.0,16.0,33.0,2.0,14.0,673.5,3543.2
31078.0,38.869442,-77.104503,5232.880546611099,84903.82699021978,0.0,2.0,30.0,12.0,20.0,1502.4,7201.6
31079.0,38.894941,-77.09169,6472.264860040159,41121.56394107261,1.0,21.0,110.0,4.0,10.0,698.8,4933.3
31080.0,38.897612,-77.080851,7958.723320910335,85555.16322729754,2.0,23.0,48.0,15.0,7.0,864.7,3949.9
31081.0,38.804378,-77.060866,4857.351679165218,97655.73567314522,0.0,25.0,97.0,28.0,35.0,239.5,11620.1
31082.0,38.801111,-77.068952,7622.820986303742,18360.92248151493,1.0,15.0,42.0,20.0,25.0,207.7,12118.7
31083.0,38.82175,-77.047494,7275.673654042499,120711.95656963583,0.0,10.0,49.0,6.0,7.0,1000.1,9545.8
31084.0,38.802677,-77.063562,3684.853454777416,80879.60502572535,0.0,19.0,59.0,26.0,29.0,433.1,11849.5
31085.0,38.820064,-77.057619,2808.4476892593816,33667.484415733314,0.0,15.0,71.0,21.0,12.0,741.1,9853.7
31086.0,38.82595,-77.058541,6027.841823294358,17866.493603454986,0.0,16.0,76.0,23.0,13.0,1327.2,9226.8
31087.0,38.820932,-77.053096,4999.986189734093,89417.89042024763,0.0,16.0,73.0,12.0,10.0,755.0,9694.5
31088.0,38.833077,-77.059821,5308.079213267416,43849.255266617736,0.0,14.0,99.0,13.0,8.0,1162.7,8477.6
31089.0,38.890646696,-77.084795594,6562.163493497874,55008.136458998735,1.0,23.0,109.0,34.0,29.0,75.0,4535.1
31090.0,38.865553,-77.05003,4621.331294480528,269333.04252808925,0.0,15.0,94.0,0.0,19.0,499.8,4768.3
31091.0,38.859254,-77.063275,6684.50129328218,108869.74439788058,0.0,5.0,142.0,28.0,19.0,537.0,5799.6
31092.0,38.896456,-77.104562,5010.403330351077,17369.136600125683,0.0,4.0,58.0,9.0,18.0,1318.1,5975.7
31093.0,38.898984,-77.078317,7282.009890206655,71123.60607231795,1.0,17.0,34.0,0.0,5.0,724.1,3698.5
31094.0,38.895377,-77.09713,8000.422413835189,70429.5012907677,0.0,8.0,109.0,5.0,8.0,936.0,5375.3
31095.0,38.86215024521491,-77.06812083721161,2951.921827647088,55175.78173159523,0.0,3.0,119.0,9.0,13.0,761.0,5691.7
31096.0,38.862398,-77.089133,6988.603408067467,4601.98283737078,0.0,2.0,68.0,36.0,32.0,2542.4,6727.4
31097.0,38.812718,-77.044097,4606.41128744117,51500.16979487964,0.0,31.0,137.0,15.0,39.0,846.4,10524.4
31098.0,38.80704,-77.059817,6414.98868596129,112643.5011730392,0.0,28.0,111.0,22.0,34.0,120.8,11312.7
31099.0,38.813485,-77.049468,6131.91364193523,52988.35940548428,0.0,21.0,145.0,17.0,42.0,372.2,10477.3
31100.0,38.9003,-77.0429,7119.49896117625,80951.56497218384,9.0,202.0,146.0,138.0,53.0,242.7,926.4
31101.0,38.9177645,-77.032096,8766.727949856515,36184.85646331395,1.0,51.0,227.0,85.0,32.0,416.7,1246.1
31102.0,38.929464,-77.027822,8558.473269430639,15063.55830971328,1.0,36.0,238.0,51.0,39.0,440.7,2597.2
31104.0,38.9228491613136,-77.04252451658249,7486.105571814671,67403.24824028627,2.0,37.0,163.0,77.0,16.0,390.7,1806.9
31105.0,38.9268,-77.0322,6050.696821152123,18229.35184494865,1.0,38.0,227.0,39.0,38.0,215.7,2217.0
31106.0,38.923203,-77.047637,8112.682551945604,246725.2696873405,2.0,50.0,102.0,59.0,24.0,53.0,2007.3
31107.0,38.9319,-77.0388,5293.060307490425,42745.4852479409,0.0,21.0,190.0,35.0,24.0,630.5,2751.4
31108.0,38.876941,-77.017807,8471.121822353889,65509.92980690827,0.0,20.0,36.0,17.0,22.0,61.1,3748.5
31109.0,38.91613684808331,-77.02200293540955,7425.576123683702,10081.44445261662,3.0,33.0,161.0,77.0,41.0,296.1,1627.5
31110.0,38.9154,-77.0446,5815.34932276584,15608.427468678525,2.0,145.0,167.0,58.0,17.0,634.1,1129.3
31111.0,38.9172,-77.0259,7851.969953849978,25184.024141283124,3.0,35.0,173.0,95.0,29.0,131.5,1463.6
31112.0,38.927872,-77.043358,5395.789377739937,72007.47423299272,2.0,20.0,147.0,7.0,8.0,582.3,2365.5
31113.0,38.920669,-77.04368,7385.410365204995,83259.89526759894,2.0,69.0,149.0,86.0,22.0,414.4,1608.5
31114.0,38.918809,-77.041571,7495.673930141682,26648.03950871264,1.0,104.0,199.0,92.0,17.0,690.2,1352.6
31115.0,38.92812111132096,-77.0237946510315,7177.565124640847,16315.04997929522,2.0,25.0,159.0,33.0,25.0,783.9,2587.9
31116.0,38.917761,-77.04062,7726.08859298715,29255.09488814989,0.0,116.0,217.0,78.0,14.0,831.8,1217.6
31117.0,38.92333,-77.0352,7239.868371768667,65073.17628762509,1.0,36.0,230.0,16.0,26.0,629.7,1799.6
31118.0,38.917622,-77.01597,1637.0451569859924,32157.285482081785,3.0,7.0,92.0,20.0,26.0,691.7,2150.0
31119.0,38.921074,-77.031887,6581.674817168983,65750.40945610794,1.0,42.0,236.0,46.0,29.0,597.4,1602.5
31120.0,38.920392036,-77.025656819,6630.12867928958,62167.94199875258,3.0,33.0,164.0,66.0,27.0,406.0,1760.1
31121.0,38.923583,-77.050046,6764.525678923797,267763.9140728698,2.0,54.0,86.0,24.0,19.0,216.5,2147.6
31122.0,38.928893,-77.03625,7917.47713222069,25006.3308309181,0.0,25.0,198.0,60.0,40.0,299.5,2412.8
31123.0,38.925284,-77.032375,5831.190475854387,29335.36436007956,1.0,45.0,249.0,20.0,36.0,379.4,2048.6
31124.0,38.928552,-77.032224,7665.803200062446,25400.226384386428,1.0,38.0,254.0,49.0,46.0,52.6,2408.5
31125.0,38.9190185,-77.034449,8184.852377409801,63601.45157762664,1.0,54.0,222.0,61.0,30.0,651.8,1331.2
31126.0,38.925642,-77.027131,4499.2370866408255,42181.35458426606,2.0,41.0,198.0,20.0,25.0,596.9,2218.0
31127.0,38.89892546716842,-77.04885238395946,9084.231567963992,63371.75268317122,4.0,135.0,107.0,71.0,34.0,252.2,1384.3
31128.0,38.905303,-77.050264,8584.963341241446,165442.46712918786,6.0,161.0,224.0,60.0,29.0,491.8,1175.5
31129.0,38.89646474748647,-77.0333808660507,6524.808606167038,655644.9399920221,4.0,177.0,142.0,62.0,41.0,462.6,1231.9
31130.0,38.914173639930105,-77.02159523963928,7986.027547515198,15717.266389247616,3.0,38.0,159.0,72.0,43.0,82.9,1534.6
31131.0,38.934405,-77.032687,6158.212823433716,20356.8498452931,0.0,30.0,231.0,50.0,24.0,635.1,3046.9
31132.0,38.91693645323652,-77.0296311378479,9328.236646340882,18567.19445548356,2.0,42.0,198.0,107.0,37.0,194.2,1252.1
31133.0,38.918103,-77.045469,5581.432338734004,66105.28716631941,2.0,132.0,171.0,74.0,16.0,598.3,1421.1
31134.0,38.917716,-77.022684,7182.47025249818,30877.96316050968,3.0,30.0,163.0,79.0,33.0,416.2,1697.1
31135.0,38.926102,-77.03665,7962.495964780497,41642.6619630065,0.0,30.0,201.0,31.0,34.0,439.7,2101.9
31136.0,38.920981,-77.027118,6395.450423442553,58939.6865299014,3.0,42.0,168.0,59.0,33.0,443.1,1750.6
31137.0,38.93713516763736,-77.01912492513657,4750.442407175561,100264.31588734552,0.0,22.0,109.0,11.0,17.0,437.6,3666.7
31138.0,38.92123296360907,-77.01813519001007,3199.9438576561365,87405.10290525926,3.0,16.0,109.0,5.0,13.0,922.0,2251.8
31200.0,38.9101,-77.0444,6194.842959218068,27317.84179117648,5.0,194.0,195.0,119.0,36.0,82.7,724.6
31201.0,38.90980062655191,-77.03442692756653,10792.469549909609,27962.1712444541,4.0,150.0,252.0,76.0,35.0,792.3,359.7
31202.0,38.913046,-77.032008,9399.627213834874,27851.321542947106,3.0,102.0,215.0,78.0,43.0,593.6,775.7
31203.0,38.9086,-77.0323,9746.36088222615,28794.48387110668,4.0,153.0,216.0,61.0,38.0,803.8,427.4
31204.0,38.8963,-77.045,7679.57207516073,87059.143140802,3.0,134.0,88.0,48.0,30.0,685.8,1400.1
31205.0,38.90071062547463,-77.04644858837128,8295.963240953746,40181.01491108244,7.0,175.0,137.0,112.0,50.0,338.9,1097.0
31206.0,38.895734,-77.043368,6852.509657802755,299704.260433865,3.0,136.0,84.0,30.0,26.0,673.0,1392.4
31207.0,38.92478458526696,-77.02232748270035,5335.436481951925,93010.44953630524,3.0,18.0,130.0,21.0,20.0,969.9,2326.5
31208.0,38.8762192324865,-77.00416892766953,10958.52926132649,70342.22826976232,0.0,12.0,55.0,82.0,13.0,154.6,4460.0
31209.0,38.87502273556,-77.00575411319733,9671.032104500193,70389.96239490078,0.0,8.0,44.0,85.0,17.0,161.8,4479.7
31210.0,38.906826496,-77.038751483,9675.27554077686,20104.76309438388,7.0,199.0,234.0,118.0,41.0,401.1,165.5
31211.0,38.897293,-77.05557,8318.699026866341,175141.1223947595,3.0,48.0,80.0,7.0,5.0,602.5,1955.4
31212.0,38.90571079190728,-77.0473176240921,8350.15995898541,58288.22078733467,7.0,194.0,190.0,146.0,37.0,553.8,916.5
31213.0,38.90276,-77.03863,10676.167020382298,128548.85611003172,7.0,213.0,196.0,140.0,58.0,112.8,515.9
31214.0,38.9121,-77.0387,9431.521748022687,15835.643662956738,4.0,152.0,257.0,44.0,22.0,496.1,566.7
31215.0,38.90226780126366,-77.05911666154861,8232.261194311388,186419.215442769,4.0,38.0,256.0,63.0,9.0,190.5,1999.1
31216.0,38.899632,-77.031686,11486.413543896368,241751.93061908468,5.0,182.0,183.0,113.0,87.0,194.1,954.8
31217.0,38.88627694506511,-77.02824175357819,7448.982888959633,610491.4947374298,2.0,46.0,28.0,24.0,21.0,250.0,2444.2
31218.0,38.886266,-77.022241,7170.267966468307,600070.5161025444,2.0,49.0,33.0,28.0,44.0,103.8,2651.0
31219.0,38.893028,-77.026013,10540.515585654886,654033.2579285788,3.0,87.0,118.0,71.0,54.0,181.4,1836.0
31220.0,38.8961140441491,-77.04661488533019,8226.10618813331,97424.66898068124,3.0,119.0,82.0,44.0,29.0,619.8,1492.1
31221.0,38.90506687455313,-77.04177886247635,11053.331157708064,15247.73524222218,9.0,219.0,212.0,167.0,69.0,264.8,484.2
31222.0,38.89903234416315,-77.03335404396057,8090.400008744155,400149.1982934703,5.0,200.0,177.0,97.0,76.0,283.9,958.6
31223.0,38.905737,-77.02227,8455.037534252035,36227.13809819732,0.0,82.0,164.0,74.0,33.0,37.3,1276.3
31224.0,38.90374145091938,-77.04245209693909,10138.792519135644,18084.89071770555,9.0,214.0,188.0,185.0,65.0,240.9,615.4
31225.0,38.902801,-77.062819,8164.57678138856,143661.46988099258,2.0,26.0,262.0,78.0,8.0,214.2,2295.5
31226.0,38.916442,-77.0682,1039.9431278473378,169479.4399450121,3.0,33.0,107.0,13.0,18.0,1632.6,2896.6
31227.0,38.900283,-77.029822,11467.560817288278,72853.1996508376,4.0,179.0,188.0,131.0,88.0,224.2,983.2
31228.0,38.8997,-77.023086,11630.017843651009,22385.069921330047,2.0,112.0,176.0,161.0,74.0,143.1,1457.5
31229.0,38.915544,-77.038252,9493.532368615017,11792.959837293129,3.0,120.0,258.0,48.0,11.0,791.5,935.2
31230.0,38.89832574246664,-77.02795878052711,12281.298275017933,39114.966359562844,2.0,146.0,166.0,132.0,87.0,57.3,1253.9
31231.0,38.894514,-77.031617,8563.547834922134,583881.5156363535,2.0,147.0,118.0,68.0,52.0,332.5,1482.9
31232.0,38.897324,-77.022216,9587.867835249994,36594.62372956051,2.0,93.0,158.0,153.0,70.0,116.0,1679.4
31233.0,38.902061,-77.038322,10149.801656020854,176755.93634988062,7.0,222.0,184.0,121.0,57.0,183.9,584.5
31234.0,38.908905,-77.04478,6790.481400622506,43259.234008009895,7.0,190.0,199.0,140.0,40.0,141.0,707.7
31235.0,38.89221235271478,-77.04307436943054,7480.278458955174,1181915.020491373,1.0,97.0,32.0,7.0,18.0,1039.7,1750.1
31236.0,38.907837,-77.07166,4969.443602542424,94037.59336142828,3.0,15.0,239.0,9.0,8.0,1161.4,3008.5
31237.0,38.903827,-77.053485,8283.679752646429,177924.01247071486,4.0,90.0,226.0,40.0,23.0,426.0,1483.3
31238.0,38.89816396413188,-77.03189760446548,9907.551941692893,352770.0915041508,4.0,174.0,162.0,87.0,81.0,285.1,1094.0
31239.0,38.905995699991145,-77.03980207443237,10271.797622738495,24809.21405844044,8.0,213.0,229.0,143.0,48.0,299.7,284.6
31240.0,38.88412,-77.04657,5904.354465236889,899810.8242180567,0.0,4.0,7.0,1.0,1.0,1434.1,2699.4
31241.0,38.9059,-77.0325,10016.89839666716,45554.46656148785,5.0,191.0,240.0,86.0,44.0,505.5,407.2
31242.0,38.89968,-77.041539,6645.9932895349775,211042.617325454,8.0,203.0,148.0,115.0,52.0,208.2,927.5
31243.0,38.88637194054526,-77.01770067214966,10034.814699838264,640137.2867126054,2.0,46.0,25.0,20.0,48.0,266.4,2850.3
31244.0,38.88412,-77.017445,4222.55861996695,91965.9263880826,2.0,41.0,29.0,18.0,47.0,233.0,3069.4
31245.0,38.912719,-77.022155,8971.156173561929,33823.808903198675,2.0,40.0,172.0,66.0,46.0,86.0,1415.7
31246.0,38.905126,-77.056887,6831.4992196764,180497.22585508288,3.0,59.0,277.0,45.0,8.0,544.6,1744.8
31247.0,38.8885525,-77.032427,9674.78114042671,977926.5142196614,2.0,43.0,23.0,4.0,23.0,335.8,2109.3
31248.0,38.888774,-77.028694,8613.61618564481,930023.6714388662,2.0,53.0,46.0,9.0,30.0,31.0,2168.5
31249.0,38.879819,-77.037413,5936.719643164682,714629.892786117,1.0,13.0,6.0,1.0,2.0,941.8,3045.0
31250.0,38.903584,-77.044789,9037.939278413283,23511.70845611387,8.0,197.0,167.0,174.0,62.0,439.6,792.3
31251.0,38.903819,-77.0284,12254.974389635285,46402.60408066993,3.0,172.0,210.0,93.0,52.0,415.0,826.0
31252.0,38.901539,-77.046564,9263.12118381471,39757.2067410596,7.0,182.0,143.0,127.0,54.0,336.6,1046.7
31253.0,38.901633245815496,-77.04338550567627,8688.107343102067,29337.69972735189,9.0,207.0,154.0,171.0,61.0,257.0,835.5
31254.0,38.902,-77.03353,11034.13190838362,182112.9147969197,6.0,210.0,223.0,99.0,60.0,149.9,647.6
31255.0,38.9066,-77.05152,7754.787833307364,214261.4337519626,5.0,150.0,232.0,39.0,17.0,643.8,1266.8
31256.0,38.895914,-77.026064,10439.701433835278,57038.03676128443,1.0,111.0,142.0,132.0,102.0,268.4,1566.6
31257.0,38.90088,-77.048911,10358.45815699637,40899.10814452525,6.0,148.0,141.0,86.0,40.0,124.8,1254.6
31258.0,38.888255,-77.0494365,10510.463910934724,1328384.6010874198,1.0,29.0,9.0,1.0,3.0,1251.2,2369.5
31259.0,38.894722,-77.045128,7569.916445275456,409209.145370132,3.0,116.0,58.0,23.0,28.0,819.4,1559.5
31260.0,38.896104,-77.049882,8049.111630402173,146242.6566255669,4.0,97.0,61.0,28.0,17.0,531.0,1668.6
31261.0,38.894112,-77.044334,6869.070652188816,639169.5781758948,2.0,111.0,50.0,17.0,26.0,871.4,1591.2
31262.0,38.897857,-77.026975,12453.297697818092,24709.39090316255,1.0,136.0,166.0,145.0,93.0,90.2,1347.9
31263.0,38.9024,-77.02622,11929.149575850744,48252.18017969233,2.0,133.0,201.0,115.0,63.0,496.5,1067.2
31264.0,38.894573,-77.01994,8774.504298966353,285657.985372112,2.0,81.0,125.0,69.0,56.0,197.8,2031.1
31265.0,38.90093,-77.018677,8256.893458390903,33666.581997168905,2.0,86.0,149.0,114.0,45.0,367.1,1724.1
31266.0,38.9055785,-77.027313,11379.416520689963,35569.66480542357,3.0,137.0,203.0,80.0,37.0,466.7,848.9
31267.0,38.908568,-77.038542,9297.244646745248,24639.07617937608,6.0,188.0,256.0,93.0,31.0,454.6,208.1
31268.0,38.916787,-77.028139,9367.5816646376,18995.526494603047,3.0,40.0,191.0,120.0,37.0,68.7,1308.1
31269.0,38.887378,-77.001955,8848.476717667312,133442.3539863712,0.0,50.0,103.0,31.0,18.0,434.4,3742.1
31270.0,38.894851,-77.02324,9713.74526186924,193909.75134963955,1.0,92.0,133.0,100.0,77.0,173.3,1811.9
31271.0,38.892275,-77.013917,13051.73127409138,896155.8360958651,3.0,49.0,47.0,11.0,23.0,486.3,2590.3
31272.0,38.886978,-77.013769,11954.023298568092,688623.5513286954,1.0,46.0,11.0,10.0,19.0,235.8,3010.5
31273.0,38.878433,-77.03023,8244.423062178725,574930.1894599753,1.0,21.0,21.0,27.0,2.0,350.3,3250.4
31274.0,38.89824328774852,-77.02623546123505,12632.817366688008,19638.86306444455,1.0,125.0,172.0,155.0,89.0,162.0,1357.8
31275.0,38.901755,-77.051084,8307.22783297798,72024.69972376779,5.0,103.0,176.0,68.0,32.0,116.8,1368.6
31276.0,38.903967,-77.034602,11935.123217530912,76864.03703359522,7.0,207.0,228.0,98.0,61.0,366.4,410.8
31277.0,38.898301,-77.039643,4408.690077724412,469125.4504732591,5.0,200.0,145.0,60.0,34.0,345.5,1017.6
31278.0,38.912648,-77.041834,8320.664578544258,19241.829619751807,3.0,178.0,232.0,96.0,29.0,355.4,741.1
31279.0,38.898412,-77.043182,6586.602812212877,129469.75888363652,5.0,172.0,125.0,97.0,45.0,403.4,1118.2
31280.0,38.91360117514392,-77.02711522579193,9302.455948787609,35715.406551301945,2.0,53.0,198.0,92.0,49.0,377.6,1106.1
31281.0,38.90864,-77.02277,8820.562588958632,30908.621785357424,2.0,65.0,199.0,59.0,38.0,353.0,1233.1
31282.0,38.912652,-77.036278,10498.85142601645,10367.09917250634,4.0,121.0,242.0,72.0,27.0,709.4,608.6
